Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f16e96673bb9fc5c74e9e7c86249e91133e3ca78aea0218cc08297994f6ab6a1,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
ef34ed413efd08a0a98e5726e7484144e199bd392ff9821623d3585610eb1b37,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
20cdd6eb3b71ed088c1a261b8ea345791caf71faca590a5791419003bcd259bf,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.087816,51.499290,On or near Staple Street,E01003938,Southwark 006A,Investigation complete; no suspect identified
399b7c6c2d6351c28da3d78e68987515f6990879b095f3451765089913baa51a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.104577,51.503699,On or near Blackfriars Road,E01032583,Southwark 034D,Investigation complete; no suspect identified
1344567066d94884b3694d5cb0b0ae8daf3cdc17a8f844bd8928bd24d5d1a1c3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.084480,51.495360,On or near Green Walk,E01003941,Southwark 006C,Investigation complete; no suspect identified
09f0df05048dc611d33cd891abbc714647cbc3ad49580e097ae0cf2dda3c7173,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.065058,51.497433,On or near Ben Smith Way,E01004022,Southwark 004C,Investigation complete; no suspect identified
db441a20f23b797b30010dd9cd4b445cd5a01c8b67291f156f5a6620189f6b12,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.102732,51.492950,On or near CHURCHYARD ROW,E01003933,Southwark 034C,Investigation complete; no suspect identified
a5c46d2c7d53a44d6f7b4a65a1d4737ecad8fa5b1c0690522cec04bb084129e8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.063554,51.471402,On or near HARDERS ROAD,E01004005,Southwark 023D,Investigation complete; no suspect identified
f0a3997a9dc09a30e30298ee638276e1abf6da2159ef3db6837cc4e20ce0a116,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.085720,51.598408,On or near Shobden Road,E01002095,Haringey 006D,Investigation complete; no suspect identified
055ad2cc21b18a5ac4440d7a49e0eb35d10222de8bca3a8521040c5be9fa5f90,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.109663,51.594524,On or near ,E01002026,Haringey 016A,Investigation complete; no suspect identified
9b8413ccd0bb54c08597b568a372721cbc0a5a6ff3a9312a663559769ef0c38d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.070316,51.579622,On or near Ferndale Road,E01002050,Haringey 029A,Investigation complete; no suspect identified
9e4b4109e65f484afe7308bbbe63bcbd7c1bd46438140b0579d289a86bda49bc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.112738,51.603935,On or near Adams Mews,E01001971,Haringey 001B,Investigation complete; no suspect identified
2e81c61b59f743f5aa7dac2b62f9959e19f2e58b96052c4d233273a4346006a2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.105058,51.596923,On or near Vincent Road,E01002029,Haringey 016B,Investigation complete; no suspect identified
9d33ef8a84a2985076a757cff80f7f37743b6546f0fc2f9cf6c8953e3395dcad,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.075150,51.590924,On or near Greyhound Road,E01001982,Haringey 018C,Investigation complete; no suspect identified
2c70b014edcb606389021a61e3bede8ea34c8a6607789b902af84237857f1fd6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.113224,51.593934,On or near Coburg Road,E01002029,Haringey 016B,Investigation complete; no suspect identified
b410050141bdb08dc4639ba4fb930fd8728c97e3c31768d0b5cf38f31a3d4a61,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.075390,51.592070,On or near Eve Road,E01001981,Haringey 018B,Investigation complete; no suspect identified
6b1e86a10362c71264628a4b0dc605ed60d931c1e5b6b040ef60d8ec7a7eb991,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.110992,51.601452,On or near Kings Road,E01002105,Haringey 007D,Investigation complete; no suspect identified
3f02e36185afc83b99b1d62bc3c2820681a88a36330ce820dcb3a1649dd136ce,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.109529,51.596015,On or near ,E01002029,Haringey 016B,Investigation complete; no suspect identified
7feb71bf77d5d19a52f56abbcf3db7a0121ac174837e576eb3d5a591753859f1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.113995,51.604252,On or near Falmouth Close,E01001969,Haringey 001A,Investigation complete; no suspect identified
e5909b28ba010b7603022fae7928f21a71c4a9a4d77f10ddd8148475e61f5721,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.108114,51.598087,On or near Gathorne Road,E01002105,Haringey 007D,Investigation complete; no suspect identified
e2a678583728960ce7003347993c7f00332c82af264abd240a6f99d45c9b8376,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.121547,51.589230,On or near Brook Road,E01033086,Haringey 020F,Investigation complete; no suspect identified
a654da64f09f17b4a26bcf94ab9f296e06254eb3a87c404827145f1cb9221769,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.060755,51.604499,On or near Farningham Road,E01002036,Haringey 002A,Investigation complete; no suspect identified
aa2d1f6b387f3b3fcf35aba5f3289b5e5954f35d99357a9f36b78ff1f6f82626,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.068175,51.596412,On or near Rosebay Drive,E01002077,Haringey 012B,Investigation complete; no suspect identified
f4cc7a294ad97bc16313557ca386e43200d538f10c02ab647f2720d5d2d3ed70,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.104841,51.591731,On or near Coleraine Road,E01002031,Haringey 016D,Investigation complete; no suspect identified
2c8e00972d0ef8dad7ea565345acbaf56f4f2b2812ac34bd2aeb0d8d6a4d582b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.150653,51.591634,On or near Spring Lane,E01001991,Haringey 017A,Investigation complete; no suspect identified
1fb8efabb17ed78905068c253be2c9d8c84542730ba317b01db1e4b3a2d751fb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.106766,51.592652,On or near AMBER MEWS,E01002031,Haringey 016D,Investigation complete; no suspect identified
4f48c58504d042dc6f14dd7a670f028ad18e0d11240bfcb35c3812d1016f7820,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.058571,51.605596,On or near COPPER CLOSE,E01002037,Haringey 002B,Investigation complete; no suspect identified
32247de19395513031c38e71fd2214ae32f9039b066b4ac44962d8a59b52655a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.111581,51.579610,On or near DENTON ROAD,E01002059,Haringey 028C,Investigation complete; no suspect identified
10c769cd74eceefd06d9d9a6c118dc243b15632236650ed26ff56bbe3aaa1ee1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.065202,51.600103,On or near WHITBREAD CLOSE,E01002074,Haringey 012A,Investigation complete; no suspect identified
844e071c7c0bb9331f626df9c318d6f59cda0039c7b809e411ba5d5ba106bb68,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.060762,51.594509,On or near PARK VIEW ROAD,E01002076,Haringey 015B,Investigation complete; no suspect identified
da3c792789c5b8b3308225f7ad3b56172978b3f900034c7be68dad4cb8199dac,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.080134,51.599054,On or near BENNINGTON ROAD,E01002095,Haringey 006D,Investigation complete; no suspect identified
e56b602b4aa45f41c6ae4eb136c6d9c3c21f62b5e7c3e743cfb57074dfcb490a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.085867,51.525517,On or near ,E01002704,Islington 023D,Investigation complete; no suspect identified
cacf2e5f45ac5826281bb1f191eeca06710e59548e6ad8dd4ae18599c2b988a4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.086492,51.546713,On or near Ball's Pond Place,E01002776,Islington 014E,Investigation complete; no suspect identified
2df309915d16ac99483ec0970664b46aa1004a6c43b48fac8c2037c56f1ff8f4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.091571,51.528029,On or near B144,E01002701,Islington 023A,Investigation complete; no suspect identified
cc8d436a63a2e3ebf9100a607784cba2de72dd7be5dc4ee8beb1f7ca5f2fad54,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.096819,51.527008,On or near Central Street,E01002702,Islington 023B,Investigation complete; no suspect identified
5430a823da5cc87d4a4baa17b2b245214b8f092bed014d139188d77f14d6f47b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.099225,51.534996,On or near St Peter's Street,E01002801,Islington 020C,Investigation complete; no suspect identified
0c53871bf9f2ea8aedf826ac384496a8fdd5cf5f6017ce49ccaa205fb547f046,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.100571,51.562238,On or near Blackstock Road,E01001718,Hackney 007D,Investigation complete; no suspect identified
884136c60aac76df6eec85158f6348c5d911799e0d7967a9580adbde7967f19b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.132077,51.516900,On or near ,E01000850,Camden 026A,Investigation complete; no suspect identified
46d263bd3751eb3956c7b26cb603a4337f5dbd4e8238ae0d3a056e50348a4277,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.106345,51.520463,On or near ,E01000916,Camden 027B,Investigation complete; no suspect identified
761024fb29db9a15c173131fcba7bd509b649549f1e3c5e66916bcae20860f01,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.108648,51.530985,On or near Claremont Close,E01002727,Islington 021C,Investigation complete; no suspect identified
0f93721e642c862cbc39572f25135bff84cff6b144ed776e34cba9ec6cb23992,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.124493,51.564314,On or near Cornwallis Square,E01002809,Islington 003E,Investigation complete; no suspect identified
1fe974c4c96295f81cc70c926c85b9517c2bd253e8b207811be4cbd478dbbb77,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.138648,51.560052,On or near Cathcart Hill,E01002768,Islington 004A,Investigation complete; no suspect identified
0185fdddf41344380ffec65cbf4d7007f08a6b3c4c17f3ae2db2292f7641253a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.128393,51.571228,On or near Hazellville Road,E01002758,Islington 001C,Investigation complete; no suspect identified
85f6bdc02bbfe26d86425f234788fc1dc9ea13e16d8f0ad0a61f2c9b028105be,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.102913,51.536450,On or near ISLINGTON GREEN,E01002794,Islington 020B,Investigation complete; no suspect identified
85f6bdc02bbfe26d86425f234788fc1dc9ea13e16d8f0ad0a61f2c9b028105be,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.102913,51.536450,On or near ISLINGTON GREEN,E01002794,Islington 020B,Investigation complete; no suspect identified
5937446a9388b1a8f4c510f3233670638972ece49600bdc6335b6c219a266194,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.415112,51.516669,On or near WHEATLEY CRESCENT,E01002508,Hillingdon 026E,Investigation complete; no suspect identified
6f5eb64067e0c5bc33c38f30d8359500a5436ff56512bfdf799d0ae7a77f6e4c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.256867,51.469642,On or near Second Avenue,E01003858,Richmond upon Thames 003G,Investigation complete; no suspect identified
c4782b7f176d241fbc9516fd8700284dd5896e24629d168083dd733323b2f398,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.243471,51.474307,On or near Church Road,E01003798,Richmond upon Thames 001B,Investigation complete; no suspect identified
b294731db0fda73a93643b4c1ab2ef4e4f59921df5d96dfd4c103b5bc35909ae,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.295571,51.463422,On or near Sheen Park,E01003873,Richmond upon Thames 006A,Investigation complete; no suspect identified
b2528b0df36e00774a797c97350d59632ede8ab0bb8afbb0386780642a5d939d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.288759,51.467833,On or near ,E01003864,Richmond upon Thames 002F,Investigation complete; no suspect identified
66e914a0d4d2bb8110ca99de3e166b25b78c03c24b2a9e3a805b7a8a0669fa39,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.360206,51.412475,On or near Barnes Alley,E01003823,Richmond upon Thames 023B,Investigation complete; no suspect identified
49ddd1f3237ee1b34d82a4865a514b6ad45d2f2296d12a2145c5ca1525da84a6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.290759,51.454260,On or near King George Square,E01003878,Richmond upon Thames 006D,Investigation complete; no suspect identified
49ddd1f3237ee1b34d82a4865a514b6ad45d2f2296d12a2145c5ca1525da84a6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.290759,51.454260,On or near King George Square,E01003878,Richmond upon Thames 006D,Investigation complete; no suspect identified
d7d7944b770f027a3833c9a8afd20f0eaef68247883791f8a262df3cdac39793,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.276860,51.469038,On or near Mortlake Road,E01003865,Richmond upon Thames 004F,Investigation complete; no suspect identified
b340cc592f357d7d70bab03f3e8bf71ab01fd23af14d3ad28607bee8150d53d2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.312493,51.423812,On or near Broomfield Road,E01003837,Richmond upon Thames 022D,Investigation complete; no suspect identified
ba2e08a87952b48aec95bafd8da858ffafa5e7439cebc89c62809ca38aa6b918,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.327019,51.446294,On or near Bell Lane,E01003896,Richmond upon Thames 014C,Investigation complete; no suspect identified
25f36e2c778a4d6484154b1c5375d3380f7ba79ad550ca87ce17c2244bdd0c80,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.250225,51.473518,On or near ,E01003854,Richmond upon Thames 003C,Investigation complete; no suspect identified
31f2b10bb70a6325460d1252b0b5ece1c6bc457b4d590980c734c20469d1d1eb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.339570,51.446617,On or near HAMILTON ROAD,E01003883,Richmond upon Thames 014B,Investigation complete; no suspect identified
99d52a943c0dc12fdc661a4f8476275408c1462e9b1a2cd6c92ff9f15c22a64d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.354873,51.471678,On or near Hounslow Garage,E01002642,Hounslow 015A,Investigation complete; no suspect identified
161a437b1f49215812fa442208ab5ed490da9c2b13fb6830051fd0475463c2dd,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.360044,51.466418,On or near Temple Road,E01002645,Hounslow 015C,Investigation complete; no suspect identified
839b537ca41ca9ec71a04a7c34f4f71e095bfa33840c582036b9e2a4e157efbe,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.386093,51.434434,On or near Hazlitt Close,E01002608,Hounslow 028A,Investigation complete; no suspect identified
ca8953c47a083ea73888b6da12084c12134f461c4aa65e941c240e10addc4a49,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.402541,51.435559,On or near Fernside Avenue,E01002617,Hounslow 028D,Investigation complete; no suspect identified
3fa54c56c5c339e5aa6df40f21288d5b0fadf84796486e52142226bc7148c9b5,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.417163,51.438329,On or near Sherringham Avenue,E01002616,Hounslow 027E,Investigation complete; no suspect identified
3c2a20357676aa2bddddbd36f3ad2a56215a58efc86cc7a13e99170ded9f6408,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.264674,51.491196,On or near Horticultural Place,E01002690,Hounslow 007F,Investigation complete; no suspect identified
c506a76ad01c0b39e3154fd94c4282c8ee9c60d2bbb8edcfbe3397494947d31e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.378494,51.467808,On or near Osborne Road,E01002664,Hounslow 017E,Investigation complete; no suspect identified
4088d9bd84a71f73de25a6c755f82ed6f6bd9c6602f123166978c9ac2ef64bc9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.379671,51.438644,On or near WINCHESTER ROAD,E01002605,Hounslow 026B,Investigation complete; no suspect identified
892d0c4bec1025650f227e1b55684c81b4848f8b6e9e73a9ee8a9415adb65c8e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.395766,51.451536,On or near FINCH DRIVE,E01002591,Hounslow 024A,Investigation complete; no suspect identified
dc291bf6c5abde9095de652b09acf2bfb98adc52f84a6666e672edaeb0093df9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.393085,51.481965,On or near NORMAN CRESCENT,E01002634,Hounslow 005B,Investigation complete; no suspect identified
ed0ae670c8442f710ec40a7bfd2767e805841bcee22994933a48ea951167dd1b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.304580,51.411759,On or near ,E01002968,Kingston upon Thames 009C,Investigation complete; no suspect identified
218036411b530c90fb932c226df251958980004f7e80700e398bc4ef7190f218,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.301273,51.410242,On or near ,E01002968,Kingston upon Thames 009C,Investigation complete; no suspect identified
cc04eea188cc5db0b0a3614f75ceec508471372fb4b5886e030b2d842b155a31,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.305418,51.407425,On or near Kingston Hall Road,E01002968,Kingston upon Thames 009C,Investigation complete; no suspect identified
