ward_name,year,month_num,imd_score,income_score,employment_domain_score,education_domain_score,health_domain_score,crime_domain_score,housing_domain_score,environment_domain_score,burglaries,lag1,lag2,lag3,lag12
New Malden Village Ward,2019,1,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,15,6.0,8.0,16.0,4.0
New Malden Village Ward,2019,2,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,7,15.0,6.0,8.0,5.0
New Malden Village Ward,2019,3,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,9,7.0,15.0,6.0,3.0
New Malden Village Ward,2019,4,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,9.0,7.0,15.0,4.0
New Malden Village Ward,2019,5,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,5.0,9.0,7.0,5.0
New Malden Village Ward,2019,6,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,4.0,5.0,9.0,3.0
New Malden Village Ward,2019,7,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,6.0,4.0,5.0,3.0
New Malden Village Ward,2019,8,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,5.0,6.0,4.0,3.0
New Malden Village Ward,2019,9,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,2.0,5.0,6.0,8.0
New Malden Village Ward,2019,10,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,9,3.0,2.0,5.0,16.0
New Malden Village Ward,2019,11,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,9,9.0,3.0,2.0,8.0
New Malden Village Ward,2019,12,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,9.0,9.0,3.0,6.0
New Malden Village Ward,2020,1,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,2.0,9.0,9.0,15.0
New Malden Village Ward,2020,2,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,12,5.0,2.0,9.0,7.0
New Malden Village Ward,2020,3,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,12.0,5.0,2.0,9.0
New Malden Village Ward,2020,4,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,1,6.0,12.0,5.0,5.0
New Malden Village Ward,2020,5,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,1.0,6.0,12.0,4.0
New Malden Village Ward,2020,6,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,10,3.0,1.0,6.0,6.0
New Malden Village Ward,2020,7,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,10.0,3.0,1.0,5.0
New Malden Village Ward,2020,8,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,5.0,10.0,3.0,2.0
New Malden Village Ward,2020,9,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,5.0,5.0,10.0,3.0
New Malden Village Ward,2020,10,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,5.0,5.0,5.0,9.0
New Malden Village Ward,2020,11,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,3.0,5.0,5.0,9.0
New Malden Village Ward,2020,12,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,3.0,3.0,5.0,2.0
New Malden Village Ward,2021,1,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,2.0,3.0,3.0,5.0
New Malden Village Ward,2021,2,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,6.0,2.0,3.0,12.0
New Malden Village Ward,2021,3,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,3.0,6.0,2.0,6.0
New Malden Village Ward,2021,4,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,3.0,3.0,6.0,1.0
New Malden Village Ward,2021,5,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,6.0,3.0,3.0,3.0
New Malden Village Ward,2021,6,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,5.0,6.0,3.0,10.0
New Malden Village Ward,2021,7,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,6.0,5.0,6.0,5.0
New Malden Village Ward,2021,8,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,7,6.0,6.0,5.0,5.0
New Malden Village Ward,2021,9,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,1,7.0,6.0,6.0,5.0
New Malden Village Ward,2021,10,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,1.0,7.0,6.0,3.0
New Malden Village Ward,2021,11,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,5.0,1.0,7.0,3.0
New Malden Village Ward,2021,12,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,2.0,5.0,1.0,2.0
New Malden Village Ward,2022,1,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,4.0,2.0,5.0,6.0
New Malden Village Ward,2022,2,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,8,3.0,4.0,2.0,3.0
New Malden Village Ward,2022,3,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,8.0,3.0,4.0,3.0
New Malden Village Ward,2022,4,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,3.0,8.0,3.0,6.0
New Malden Village Ward,2022,5,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,2.0,3.0,8.0,5.0
New Malden Village Ward,2022,6,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,1,4.0,2.0,3.0,6.0
New Malden Village Ward,2022,7,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,1.0,4.0,2.0,6.0
New Malden Village Ward,2022,8,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,4.0,1.0,4.0,7.0
New Malden Village Ward,2022,9,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,4.0,4.0,1.0,1.0
New Malden Village Ward,2022,10,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,6.0,4.0,4.0,5.0
New Malden Village Ward,2022,11,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,2.0,6.0,4.0,2.0
New Malden Village Ward,2022,12,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,2.0,2.0,6.0,4.0
New Malden Village Ward,2023,1,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,4.0,2.0,2.0,3.0
New Malden Village Ward,2023,2,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,2.0,4.0,2.0,8.0
New Malden Village Ward,2023,3,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,4.0,2.0,4.0,3.0
New Malden Village Ward,2023,4,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,6.0,4.0,2.0,2.0
New Malden Village Ward,2023,5,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,2.0,6.0,4.0,4.0
New Malden Village Ward,2023,6,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,6.0,2.0,6.0,1.0
New Malden Village Ward,2023,7,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,4.0,6.0,2.0,4.0
New Malden Village Ward,2023,8,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,2,5.0,4.0,6.0,4.0
New Malden Village Ward,2023,9,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,2.0,5.0,4.0,6.0
New Malden Village Ward,2023,10,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,1,5.0,2.0,5.0,2.0
New Malden Village Ward,2023,11,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,8,1.0,5.0,2.0,2.0
New Malden Village Ward,2023,12,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,8,8.0,1.0,5.0,4.0
New Malden Village Ward,2024,1,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,10,8.0,8.0,1.0,2.0
New Malden Village Ward,2024,2,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,10.0,8.0,8.0,4.0
New Malden Village Ward,2024,3,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,8,4.0,10.0,8.0,6.0
New Malden Village Ward,2024,4,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,8.0,4.0,10.0,2.0
New Malden Village Ward,2024,5,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,3,6.0,8.0,4.0,6.0
New Malden Village Ward,2024,6,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,6,3.0,6.0,8.0,4.0
New Malden Village Ward,2024,7,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,5,6.0,3.0,6.0,5.0
New Malden Village Ward,2024,8,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,0,5.0,6.0,3.0,2.0
New Malden Village Ward,2024,9,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,0,0.0,5.0,6.0,5.0
New Malden Village Ward,2024,10,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,1,0.0,0.0,5.0,1.0
New Malden Village Ward,2024,11,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,4,1.0,0.0,0.0,8.0
New Malden Village Ward,2024,12,11.572569480167196,1.431,0.949,3.138105455166961,-1.194205837599478,0.17262569492273,22.708632357530803,30.58366846085804,7,4.0,1.0,0.0,8.0
New Southgate Ward,2012,3,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,11,12.0,13.0,12.0,
New Southgate Ward,2012,4,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,8,11.0,12.0,13.0,
New Southgate Ward,2012,5,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,3,8.0,11.0,12.0,
New Southgate Ward,2012,6,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,9,3.0,8.0,11.0,
New Southgate Ward,2012,7,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,6,9.0,3.0,8.0,
New Southgate Ward,2012,8,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,12,6.0,9.0,3.0,
New Southgate Ward,2012,9,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,12,12.0,6.0,9.0,
New Southgate Ward,2012,10,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,14,12.0,12.0,6.0,
New Southgate Ward,2012,11,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,11,14.0,12.0,12.0,
New Southgate Ward,2012,12,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,9,11.0,14.0,12.0,12.0
New Southgate Ward,2013,1,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,14,9.0,11.0,14.0,13.0
New Southgate Ward,2013,2,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,11,14.0,9.0,11.0,12.0
New Southgate Ward,2013,3,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,12,11.0,14.0,9.0,11.0
New Southgate Ward,2013,4,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,4,12.0,11.0,14.0,8.0
New Southgate Ward,2013,5,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,8,4.0,12.0,11.0,3.0
New Southgate Ward,2013,6,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,8,8.0,4.0,12.0,9.0
New Southgate Ward,2013,7,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,7,8.0,8.0,4.0,6.0
New Southgate Ward,2013,8,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,11,7.0,8.0,8.0,12.0
New Southgate Ward,2013,9,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,10,11.0,7.0,8.0,12.0
New Southgate Ward,2013,10,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,4,10.0,11.0,7.0,14.0
New Southgate Ward,2013,11,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,13,4.0,10.0,11.0,11.0
New Southgate Ward,2013,12,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,7,13.0,4.0,10.0,9.0
New Southgate Ward,2014,1,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,18,7.0,13.0,4.0,14.0
New Southgate Ward,2014,2,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,4,18.0,7.0,13.0,11.0
New Southgate Ward,2014,3,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,6,4.0,18.0,7.0,12.0
New Southgate Ward,2014,4,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,6,6.0,4.0,18.0,4.0
New Southgate Ward,2014,5,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,6,6.0,6.0,4.0,8.0
New Southgate Ward,2014,6,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,12,6.0,6.0,6.0,8.0
New Southgate Ward,2014,7,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,7,12.0,6.0,6.0,7.0
New Southgate Ward,2014,8,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,14,7.0,12.0,6.0,11.0
New Southgate Ward,2014,9,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,12,14.0,7.0,12.0,10.0
New Southgate Ward,2014,10,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,10,12.0,14.0,7.0,4.0
New Southgate Ward,2014,11,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,7,10.0,12.0,14.0,13.0
New Southgate Ward,2014,12,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,13,7.0,10.0,12.0,7.0
New Southgate Ward,2015,1,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,8,13.0,7.0,10.0,18.0
New Southgate Ward,2015,2,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,3,8.0,13.0,7.0,4.0
New Southgate Ward,2015,3,21.590829988827778,1.934,1.262,12.129492825230505,-0.624645706271901,0.204320056863066,36.762602232469604,30.875855392281263,8,3.0,8.0,13.0,6.0
